月,实际品牌,产品,是否旗舰店,进入时间,销量(件),均价(元),匹数,机型,冷暖型和单冷型,新风功能,是否为省电型,滞后三期铜价,市场月活
202512,统帅 Leader,统帅 Leader-京东家电自营旗舰店,0,0,743,1697.8,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,360,3499,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,439,2848.5,大 1 匹,0,1,0,1,9994.77,551000000
202512,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,329,3799,大 3 匹,1,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,208,5999,正 3 匹,1,0,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,129,9598,5 匹,1,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,353,3499,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,408,2961.9,大 1.5 匹,0,1,1,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,401,2999,正 2 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调旗舰店,0,0,210,5699,正 3 匹,1,1,0,1,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,257,4599,大 3 匹,1,1,0,0,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-京东家电自营旗舰店,0,0,317,3698,正 3 匹,1,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,223,5199.2,正 3 匹,1,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力官方旗舰店,0,0,147,7829.1,正 3 匹,1,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调官方旗舰店,1,2024/1/4,220,5198.4,大 3 匹,1,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,326,3498.3,大 1 匹,0,1,0,0,9994.77,551000000
202512,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,316,3599,正 3 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,418,2719,大 1.5 匹,0,1,1,1,9994.77,551000000
202512,统帅 Leader,统帅 Leader-海尔官方旗舰店,0,0,711,1597,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,126,8999,正 3 匹,1,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,216,5199,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,154,7289,正 3 匹,1,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,527,2118,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,285,3899,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,富士通 Fujitsu,富士通 Fujitsu-富士通空调京东自营旗舰店,0,0,173,6299,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调官方旗舰店,1,2024/1/4,236,4599,大 3 匹,1,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,345,3099,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,大金 Daikin,大金 Daikin-大金空调京东自营旗舰店,0,0,182,5859,正 1.5 匹,,1,0,0,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯空调套装旗舰店,0,0,348,3048.6,大 3 匹,1,1,0,1,9994.77,551000000
202512,统帅 Leader,统帅 Leader-海尔京东自营旗舰店,0,0,420,2519.1,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,378,2799,正 1 匹,0,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调智选旗舰店,0,0,470,2199,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,319,3239.1,大 1.5 匹,0,1,1,0,9994.77,551000000
202512,统帅 Leader,统帅 Leader-海尔京东自营旗舰店,0,0,375,2749,正 2 匹,0,1,0,0,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调官方旗舰店,1,2024/1/10,344,2968.2,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,大金 Daikin,大金 Daikin-大金空调京东自营旗舰店,0,0,69,14774,正 3 匹,,1,0,0,9994.77,551000000
202512,华凌,华凌-华凌智能空调旗舰店,0,0,302,3374.1,大 3 匹,1,1,0,1,9994.77,551000000
202512,Tcl,Tcl-TCL京东自营旗舰店,0,0,195,5221.3,大 3 匹,1,1,0,1,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,300,3389,大 2 匹,1,1,0,1,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔官方旗舰店,0,0,349,2899,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,华凌,华凌-华凌官方旗舰店,0,0,459,2199,大 1.5 匹,,1,0,0,9994.77,551000000
202512,海尔 Haier,海尔 Haier-重百家电京东自营专区,0,0,224,4499,正 3 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调旗舰店,0,0,504,1999,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米智能空调旗舰店,0,0,573,1749.5,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力家电官方旗舰店,0,0,163,6131.7,正 3 匹,0,1,0,0,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔空调旗舰店,1,2021/3/2,269,3688.2,正 3 匹,1,1,0,1,9994.77,551000000
202512,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,162,6119.1,正 3 匹,1,1,1,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,334,2959,正 1.5 匹,0,0,0,0,9994.77,551000000
202512,Aufit,Aufit-京东家电自营旗舰店,0,0,656,1499,大 1.5 匹,0,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调智选旗舰店,0,0,464,2119,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力董明珠健康家,0,0,393,2498,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,212,4599,正 3 匹,1,1,0,1,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营专卖店,0,0,573,1699,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,华凌,华凌-华凌京东自营旗舰店,0,0,567,1709.1,正 1 匹,0,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米智能空调旗舰店,0,0,255,3799.1,正 3 匹,1,1,0,1,9994.77,551000000
202512,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,523,1849,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,Aufit,Aufit-AUFIT空调旗舰店,0,0,651,1484.1,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,434,2221,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,160,5998,正 3 匹,0,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,456,2099,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-京东家电自营旗舰店,0,0,164,5764,正 2 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力大家电官方旗舰店,0,0,276,3373,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,华凌,华凌-华凌官方旗舰店,0,0,227,4099,正 3 匹,1,0,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米智能空调旗舰店,0,0,177,5198.7,正 3 匹,1,1,0,0,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,165,5554,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔官方旗舰店,0,0,360,2473.9,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,127,6999,正 3 匹,1,1,0,0,9994.77,551000000
202512,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,123,7199.1,正 3 匹,1,1,1,0,9994.77,551000000
202512,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,421,2099,大 2 匹,0,1,0,1,9994.77,551000000
202512,海尔 Haier,海尔 Haier-京东电器自营官方旗舰店,0,0,157,5599,正 3 匹,1,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,322,2686,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,141,6131.7,正 3 匹,0,1,0,0,9994.77,551000000
202512,日立中央空调 Hitachi,日立中央空调 Hitachi-日立空调京东自营旗舰店,1,2020/5/7,233,3698,正 2 匹,0,1,0,0,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔空调慧选旗舰店,0,0,254,3374,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,Aufit,Aufit-AUFIT空调官方旗舰店,1,2025/4/28,472,1810.1,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米智能空调旗舰店,0,0,356,2399.2,正 2 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调换新旗舰店,0,0,153,5552,大 3 匹,1,1,0,1,9994.77,551000000
202512,华凌,华凌-华凌智能空调旗舰店,0,0,566,1499.2,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,Tcl,Tcl-TCL京东自营旗舰店,0,0,401,2110.2,大 1 匹,0,1,0,1,9994.77,551000000
202512,松下 Panasonic,松下 Panasonic-松下空调京东自营旗舰店,0,0,94,8998,正 3 匹,1,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调官方旗舰店,1,2024/1/4,399,2118.6,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-京东电器自营官方旗舰店,0,0,380,2221,正 1 匹,0,1,0,1,9994.77,551000000
202512,东芝 Toshiba,东芝 Toshiba-东芝空调京东自营旗舰店,1,2022/10/27,301,2799,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-玖龙电家电京东自营专区,0,0,138,6099,正 3 匹,1,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-京东家电自营旗舰店,0,0,400,2099,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米智能空调旗舰店,0,0,388,2159.5,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,申花,申花-申花空调旗舰店,1,2017/3/1,822,1015.2,大 1 匹,0,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米智能旗舰店,0,0,482,1728.1,正 1.5 匹,0,0,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力董明珠健康家,0,0,126,6576.3,正 3 匹,1,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调智选旗舰店,0,0,272,3039,正 2 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调严选旗舰店,0,0,199,4150,大 3 匹,1,1,0,0,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-京东家电自营旗舰店,0,0,458,1798,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,152,5398.2,正 2 匹,1,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-京东家电格力联合自营旗舰店,0,0,199,4099,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,海尔 Haier,海尔 Haier-京东家电自营旗舰店,0,0,329,2474,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的家用空调旗舰店,0,0,405,1998,大 1.5 匹,,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,273,2959,正 1.5 匹,0,0,0,0,9994.77,551000000
202512,格力 Gree,格力 Gree-格力旗舰店,0,0,323,2498,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,Wanke,Wanke-晚笙家用电器专营店,0,0,481,1669,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,319,2510.1,大 1 匹,0,1,0,0,9994.77,551000000
202512,云米 Viomi,云米 Viomi-云米智能京东自营旗舰店,0,0,353,2249,正 3 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-京东家电自营旗舰店,0,0,115,6899,正 3 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调智选旗舰店,0,0,152,5199,大 3 匹,1,1,0,1,9994.77,551000000
202512,Tcl,Tcl-TCL京东自营旗舰店,0,0,173,4554.7,大 3 匹,1,1,0,1,9994.77,551000000
202512,Tcl,Tcl-TCL京东自营旗舰店,0,0,245,3199,大 1.5 匹,0,1,1,0,9994.77,551000000
202512,格力 Gree,格力 Gree-京东家电自营秒送旗舰店,0,0,191,4099,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,卡萨帝 Casarte,卡萨帝 Casarte-卡萨帝京东自营旗舰店,0,0,191,4099,大 1.5 匹,0,0,0,0,9994.77,551000000
202512,小米 Mi,小米 Mi-小米冰箱旗舰店,0,0,364,2129.7,正 1.5 匹,0,0,0,1,9994.77,551000000
202512,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,180,4299,正 3 匹,1,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调旗舰店,0,0,334,2299,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,147,5199,正 3 匹,0,0,0,0,9994.77,551000000
202512,海信 Hisense,海信 Hisense-京东电器自营官方旗舰店,0,0,191,3999,大 3 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,106,7199,正 3 匹,1,1,0,1,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔智能家专卖店,0,0,507,1497.3,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯新风空调旗舰店,0,0,211,3586.1,大 3 匹,1,1,0,1,9994.77,551000000
202512,富士通 Fujitsu,富士通 Fujitsu-富士通空调京东自营旗舰店,0,0,108,6999,正 2 匹,0,1,0,1,9994.77,551000000
202512,华凌,华凌-华凌京东自营旗舰店,0,0,213,3499,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,223,3332,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米冰箱旗舰店,0,0,165,4499.4,正 3 匹,1,1,0,1,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-京东电器自营官方旗舰店,0,0,412,1799,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,Tcl,Tcl-TCL京东自营旗舰店,0,0,129,5699,正 3 匹,1,1,0,0,9994.77,551000000
202512,格力 Gree,格力 Gree-格力董明珠健康家17号店,0,0,292,2498,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-京东家电自营旗舰店,0,0,121,5999,正 2 匹,0,1,0,1,9994.77,551000000
202512,新飞 Frestec,新飞 Frestec-新飞空调旗舰店,0,0,576,1258.2,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,海信 Hisense,海信 Hisense-京东家电自营旗舰店,0,0,401,1797,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,华凌,华凌-华凌京东自营旗舰店,0,0,268,2688,大 1.5 匹,0,1,0,0,9994.77,551000000
202512,统帅 Leader,统帅 Leader-海尔家电京诚旗舰店,0,0,424,1699,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,美菱 Meiling,美菱 Meiling-美菱空调官方旗舰店,1,2024/10/25,170,4223.8,大 3 匹,1,1,0,1,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,256,2799,大 1.5 匹,0,1,0,0,9994.77,551000000
202512,海尔 Haier,海尔 Haier-京东家电自营旗舰店,0,0,128,5597,正 3 匹,1,1,0,0,9994.77,551000000
202512,华凌,华凌-华凌官方旗舰店,0,0,263,2687,大 1.5 匹,,1,0,0,9994.77,551000000
202512,华凌,华凌-华凌京东自营旗舰店,0,0,147,4799.2,正 3 匹,1,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调换新旗舰店,0,0,202,3485,正 2 匹,0,1,0,1,9994.77,551000000
202512,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,187,3759,正 3 匹,1,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米空调旗舰店,0,0,328,2129.1,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调官方旗舰店,1,2024/1/10,217,3199,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,康佳 Konka,康佳 Konka-康佳京东自营旗舰店,0,0,216,3198.9,大 3 匹,1,1,0,0,9994.77,551000000
202512,大金 Daikin,大金 Daikin-大金空调京东自营旗舰店,0,0,155,4453.2,大 1.5 匹,,1,0,0,9994.77,551000000
202512,小米 Mi,小米 Mi-小米空调旗舰店,0,0,222,3099.1,正 2 匹,1,1,0,1,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯空调智选旗舰店,0,0,225,3049.1,大 3 匹,1,1,0,1,9994.77,551000000
202512,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,125,5480.1,正 3 匹,1,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力董明珠健康家,0,0,203,3374,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调官方旗舰店,1,2024/1/10,298,2298,大 1 匹,0,1,0,1,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔智选空调旗舰店,0,0,236,2898,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,海尔 Haier,海尔 Haier-京东家电自营旗舰店,0,0,200,3398,正 2 匹,0,1,0,0,9994.77,551000000
202512,海尔 Haier,海尔 Haier-京东电器自营官方旗舰店,0,0,343,1979,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,海信 Hisense,海信 Hisense-京东家电自营旗舰店,0,0,185,3646,正 3 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,96,6998.4,正 2 匹,0,1,1,0,9994.77,551000000
202512,统帅 Leader,统帅 Leader-海尔智能空调旗舰店,0,0,233,2868.9,正 2 匹,0,1,0,0,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,267,2499,大 1.5 匹,0,1,0,0,9994.77,551000000
202512,海信 Hisense,海信 Hisense-京东电器自营官方旗舰店,0,0,155,4276.7,大 3 匹,1,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,72,9199,正 3 匹,1,1,0,0,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔大家电旗舰店,0,0,228,2898,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,统帅 Leader,统帅 Leader-海尔京东自营旗舰店,0,0,253,2599,正 2 匹,0,1,0,0,9994.77,551000000
202512,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,398,1649,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,193,3399,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调官方旗舰店,1,2024/1/4,271,2398.5,大 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,59,10999,正 3 匹,1,1,0,1,9994.77,551000000
202512,统帅 Leader,统帅 Leader-海尔人和福盛专卖店,0,0,406,1596.6,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力旗舰店,0,0,207,3122.5,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调官方旗舰店,1,2024/1/10,190,3374,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-京东家电自营旗舰店,0,0,93,6854,正 3 匹,0,1,0,1,9994.77,551000000
202512,海信 Hisense,海信 Hisense-京东电器自营官方旗舰店,0,0,195,3249,大 2 匹,1,1,0,1,9994.77,551000000
202512,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,171,3699,正 1.5 匹,0,1,1,0,9994.77,551000000
202512,富士通 Fujitsu,富士通 Fujitsu-富士通空调京东自营旗舰店,0,0,137,4599,正 1.5 匹,0,1,0,0,9994.77,551000000
202512,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,143,4399,正 2 匹,1,0,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,212,2959,正 1.5 匹,0,1,1,0,9994.77,551000000
202512,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,123,5099,正 2 匹,1,1,0,0,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯云欣盛专卖店,0,0,205,3049.1,大 3 匹,1,1,0,1,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,221,2799,正 2 匹,0,1,0,1,9994.77,551000000
202512,三菱 Mitsubishi,三菱 Mitsubishi-三菱重工空调京东自营旗舰店,0,0,110,5579.1,正 1.5 匹,0,1,0,1,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,322,1899,大 1 匹,0,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米（MI）空调京东自营专卖店,0,0,357,1710,大 1 匹,0,1,0,1,9994.77,551000000
202512,东芝 Toshiba,东芝 Toshiba-东芝空调京东自营旗舰店,1,2022/10/27,133,4589.1,大 3 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,146,4176,正 2 匹,1,1,0,1,9994.77,551000000
202512,万宝 Wb,万宝 Wb-万宝空调京东自营旗舰店,0,0,469,1298,大 1.5 匹,0,1,0,0,9994.77,551000000
202512,三菱 Mitsubishi,三菱 Mitsubishi-三菱电机空调京东自营旗舰店,0,0,90,6748.2,正 1.5 匹,0,0,0,0,9994.77,551000000
202512,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,225,2699,正 2 匹,0,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米智能空调旗舰店,0,0,97,6248.8,5 匹,1,1,0,0,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调智选旗舰店,0,0,126,4799,大 3 匹,1,1,0,1,9994.77,551000000
202512,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,199,2999,正 1.5 匹,0,1,1,0,9994.77,551000000
202512,美的 Midea,美的 Midea-京东家电自营旗舰店,0,0,117,5078,正 3 匹,1,1,0,0,9994.77,551000000
202512,Aufit,Aufit-AUFIT空调旗舰店,0,0,272,2180,正 2 匹,0,1,0,0,9994.77,551000000
202512,华凌,华凌-华凌官方旗舰店,0,0,123,4799,正 3 匹,1,0,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,234,2499,大 1 匹,0,1,0,1,9994.77,551000000
202512,美的 Midea,美的 Midea-美的空调京东自营旗舰店,0,0,129,4532.4,正 2 匹,1,1,0,1,9994.77,551000000
202512,海尔 Haier,海尔 Haier-海尔官方旗舰店,0,0,172,3398.9,正 2 匹,0,1,0,1,9994.77,551000000
